Pavement,,,
Drive - B,,,
,,,
,,,
[1989],,,
"6-15-1996 / San Francisco, CA / Golden Gate Park - Tibetan Freedom Concert (unk) (neekrive)",AUD,FLAC,
,,,
[1997],,,
"1-23-1997 / London, ENG / Astoria (Sony WM-D3) (unk) ",AUD,FLAC,
"2-24-1997 / San Francisco, CA - KITS - ANA(x)",FM,FLAC,
"3-12-1997 / London, UK / Greater London Radio - ANA(3) ",FM,FLAC,
"4-3-1997 / Cologne, DEU / Bürgerhaus Stollwerck (unk) ",SBD,FLAC,
"4-4-1997 / Amsterdam, The Netherlands / Paradiso - CASS(M)",FM,FLAC,
"4-11-1997 / London, UK / Live Europaturnén MCMXCVII (Nugs.net)",SBD,FLAC,Official Bootleg
"4-11-1997 / London, UK / Shepherd's Bush Empire ",FM,FLAC,
"6-29-1997 / Glastonbury, UK / Glastonbury Festival - ANA(2)",FM,FLAC,
"7-28-1997 / Roskilde, DK / Roskilde Festival - ANA(x)",FM,FLAC,
,,,
[1999],,,
"5-10-1999 / Paris, France / La Boule Noire - Black Session (dimitroy transfer 2021) ",FM,FLAC,
"5-15-1999 / London, England / Maida Vale Studios - Lamacq Live - ANA(1)",FM,FLAC,
"6-22-1999 / Atlanta, GA / Cotton Club (AKG 414-TLII) (acidjack)",AUD,FLAC,
"6-23-1999 / Atlanta, GA / Echo Lounge (AKG 414TL-II) (acidjack)",AUD,FLAC,
"6-30-1999 / Rimini, Italy / Velvet Club - VHS(2) ",TV,FLAC,
"8-31-1999 / London, UK / Maida Vale Studios (John Peel's 60th Birthday Party)",FM,FLAC,
"10-14-1999 / St. Louis, MO / Mississippi Nights",SBD,FLAC,
"10-28-1999 / Liverpool, ENG / Royal Court Theatre - Sound City Festival (unk) ",AUD,FLAC,
"11-16-1999 / Tilburg, Netherlands / Poppodium 013 (thir13en remaster)",SBD,FLAC,
,,,
[2001],,,
"10-26-2001 / Lawrence, KS / The Bottleneck (Steven Malkmus) (SP831s) (justin h) ",AUD,FLAC,
,,,
